duration1,duration2,temperature,humidity,speedlevel
590,557,27.9,64.9,7.5
567,557,27.9,64.9,7.5
567,557,27.9,64.9,7.5
591,557,27.9,64.8,7.5
573,557,27.9,64.8,7.5
597,557,27.9,64.9,7.5
596,557,27.9,64.9,7.5
573,557,27.9,64.7,7.5
596,557,27.9,64.7,7.5
573,557,27.9,64.6,7.5
573,567,27.9,64.6,7.5
573,563,27.9,64.7,7.5
573,563,27.9,64.7,7.5
596,590,27.9,64.9,7.5
573,563,27.9,64.9,7.5
567,563,27.9,64.8,7.5
590,590,27.9,64.8,7.5
590,563,27.9,64.9,7.5
567,563,27.9,64.9,7.5
567,563,27.9,64.8,7.5
567,557,27.9,64.8,7.5
590,557,27.9,64.8,7.5
566,584,27.9,64.8,7.5
567,557,27.9,64.8,7.5
572,557,27.9,64.8,7.5
573,584,27.9,64.8,7.5
573,558,27.9,64.8,7.5
573,557,27.9,64.7,7.5
573,563,27.9,64.7,7.5
573,563,27.9,64.6,7.5
567,590,27.9,64.6,7.5
590,564,27.9,64.8,7.5
567,563,27.9,64.8,7.5
591,564,27.9,64.9,7.5
593,567,27.9,64.9,7.5
567,590,27.9,64.9,7.5
566,563,27.9,64.9,7.5
564,590,27.9,64.7,7.5
567,564,27.9,64.7,7.5
567,557,27.9,64.7,7.5
567,584,27.9,64.7,7.5
567,557,27.9,64.8,7.5
566,557,27.9,64.8,7.5
567,560,27.9,64.8,7.5
573,557,27.9,64.8,7.5
573,584,27.9,64.9,7.5
573,557,27.9,64.9,7.5
597,557,27.9,64.8,7.5
572,564,27.9,64.8,7.5
573,563,27.9,64.9,7.5
573,566,27.9,64.9,7.5
597,563,27.9,64.8,7.5
566,564,27.9,64.8,7.5
567,564,27.9,64.8,7.5
567,563,27.9,64.8,7.5
567,584,27.9,64.8,7.5
567,557,27.9,64.8,7.5
591,557,27.9,64.7,7.5
566,557,27.9,64.7,7.5
567,584,27.9,64.9,7.5
567,557,27.9,64.9,7.5
567,557,27.9,65,7.5
573,584,27.9,65,7.5
573,557,27.9,65.2,7.5
572,584,27.9,65.2,7.5
596,584,28,64.9,7.5
572,567,28,64.9,7.5
573,563,27.8,64.8,7.5
567,590,27.8,64.8,7.5
567,566,27.9,64.7,7.5
566,567,27.9,64.7,7.5
591,566,27.9,64.6,7.5
567,557,27.9,64.6,7.5
564,557,27.9,64.7,7.5
590,557,27.9,64.7,7.5
564,557,27.9,64.9,7.5
566,557,27.9,64.9,7.5
590,557,27.9,64.9,7.5
563,558,27.9,64.9,7.5
567,557,27.9,64.9,7.5
590,557,27.9,64.9,7.5
591,584,27.9,64.7,7.5
566,557,27.9,64.7,7.5
570,557,27.8,64.8,7.5
596,557,27.8,64.8,7.5
597,558,27.9,65.1,7.5
573,557,27.9,65.1,7.5
570,558,27.9,64.7,7.5
573,563,27.9,64.7,7.5
573,563,27.8,65,7.5
573,563,27.8,65,7.5
567,563,27.9,64.9,7.5
567,563,27.9,64.9,7.5
591,566,27.9,64.8,7.5
590,563,27.9,64.8,7.5
591,566,27.9,65,7.5
566,560,27.9,65,7.5
590,560,27.9,64.8,7.5
590,560,27.9,64.8,7.5
590,557,27.9,65.1,7.5
567,557,27.9,65.1,7.5
564,557,27.9,64.8,7.5
567,560,27.9,64.8,7.5
591,557,27.9,64.9,7.5
573,560,27.9,64.9,7.5
570,557,27.8,64.7,7.5
597,557,27.8,64.7,7.5
597,557,27.8,64.8,7.5
570,563,27.8,64.8,7.5
571,563,27.9,64.7,7.5
567,563,27.9,64.7,7.5
567,590,28,64.8,7.5
566,590,28,64.8,7.5
590,563,27.9,64.9,7.5
567,559,27.9,64.9,7.5
567,557,27.9,64.9,7.5
590,557,27.9,64.9,7.5
591,557,27.9,64.9,7.5
567,557,27.9,64.9,7.5
567,557,27.9,64.8,7.5
566,557,27.9,64.8,7.5
573,557,27.9,65,7.5
572,558,27.9,65,7.5
573,557,28,64.6,7.5
573,563,28,64.6,7.5
573,563,27.9,64.7,7.5
573,563,27.9,64.7,7.5
567,564,27.9,64.9,7.5
566,567,27.9,64.9,7.5
567,563,27.9,64.7,7.5
567,564,27.9,64.7,7.5
567,566,27.9,64.8,7.5
566,557,27.9,64.8,7.5
590,584,27.8,64.6,7.5
567,590,27.8,64.6,7.5
590,563,28,64.7,7.5
567,557,28,64.7,7.5
590,557,27.9,64.9,7.5
567,557,27.9,64.9,7.5
567,557,27.9,64.9,7.5
590,557,27.9,64.9,7.5
590,558,27.9,64.8,7.5
570,557,27.9,64.8,7.5
597,557,27.9,64.9,7.5
596,557,27.9,64.9,7.5
597,557,27.9,64.7,7.5
573,557,27.9,64.7,7.5
573,557,28,64.8,7.5
573,564,28,64.8,7.5
594,564,27.9,64.8,7.5
590,563,27.9,64.8,7.5
567,564,27.9,64.7,7.5
567,563,27.9,64.7,7.5
567,564,27.9,64.9,7.5
566,564,27.9,64.9,7.5
567,563,27.9,64.9,7.5
567,557,27.9,64.9,7.5
564,584,27.9,64.9,7.5
566,560,27.9,64.9,7.5
567,557,27.9,65,7.5
566,557,27.9,65,7.5
591,557,28,64.9,7.5
573,557,28,64.9,7.5
573,584,27.9,64.8,7.5
573,584,27.9,64.8,7.5
596,561,27.9,64.7,7.5
573,563,27.9,64.7,7.5
573,563,28,64.8,7.5
590,590,28,64.8,7.5
567,563,27.9,65.1,7.5
566,563,27.9,65.1,7.5
567,566,27.9,64.7,7.5
567,566,27.9,64.7,7.5
567,564,27.9,64.8,7.5
566,560,27.9,64.8,7.5
567,557,27.9,64.9,7.5
567,557,27.9,64.9,7.5
567,557,27.9,64.8,7.5
566,584,27.9,64.8,7.5
567,557,27.9,64.9,7.5
573,584,27.9,64.9,7.5
573,557,27.9,64.6,7.5
572,584,27.9,64.6,7.5
567,590,27.9,65.2,8.95
566,557,27.9,65.2,8.95
567,560,27.9,64.9,8.95
573,560,27.9,64.9,8.95
573,560,27.9,64.9,8.95
573,563,27.9,64.9,8.95
573,563,27.9,65,8.95
567,590,27.9,65,8.95
567,563,27.9,64.8,8.95
567,584,27.9,64.8,8.95
590,557,27.9,65.1,8.95
573,557,27.9,65.1,8.95
573,584,27.9,64.8,8.95
573,563,27.9,64.8,8.95
567,564,27.9,65.1,8.95
567,590,27.9,65.1,8.95
567,557,27.9,64.8,8.95
567,557,27.9,64.8,8.95
573,558,27.9,64.9,8.95
573,584,27.9,64.9,8.95
573,566,27.9,64.7,8.95
573,563,27.9,64.7,8.95
591,563,27.9,64.7,8.95
590,563,27.9,64.7,8.95
567,563,27.9,64.8,8.95
567,584,27.9,64.8,8.95
567,557,27.9,64.9,8.95
567,584,27.9,64.9,8.95
567,558,27.9,64.8,8.95
599,557,27.9,64.8,8.95
573,584,27.9,64.9,8.95
573,563,27.9,64.9,8.95
573,564,27.9,64.9,8.95
593,563,27.9,64.9,8.95
567,564,27.9,64.9,8.95
566,590,27.9,64.9,8.95
567,590,27.9,64.8,8.95
567,560,27.9,64.8,8.95
567,557,27.9,64.8,8.95
573,557,27.9,64.8,8.95
573,557,27.9,64.9,8.95
573,557,27.9,64.9,8.95
573,563,28,65.1,8.95
566,563,28,65.1,8.95
590,564,27.9,65.1,8.95
564,590,27.9,65.1,8.95
567,563,27.9,64.9,8.95
567,563,27.9,64.9,8.95
567,557,28,64.9,8.95
573,557,28,64.9,8.95
573,584,27.9,64.8,8.95
573,564,27.9,64.8,8.95
570,563,28,65,8.95
593,564,28,65,8.95
593,566,27.9,64.8,8.95
566,557,27.9,64.8,8.95
567,557,27.9,64.8,8.95
566,557,27.9,64.8,8.95
573,557,28,64.9,8.95
573,563,28,64.9,8.95
573,564,27.9,64.7,8.95
590,563,27.9,64.7,8.95
567,563,28,64.9,8.95
567,557,28,64.9,8.95
567,557,27.9,64.8,8.95
572,557,27.9,64.8,8.95
600,557,27.9,64.8,8.95
573,584,27.9,64.8,8.95
596,563,27.9,64.7,8.95
573,590,27.9,64.7,8.95
573,563,27.9,64.6,8.95
570,563,27.9,64.6,8.95
567,564,27.9,64.8,8.95
566,557,27.9,64.8,8.95
567,557,27.9,65,8.95
573,560,27.9,65,8.95
573,584,27.9,64.9,8.95
573,557,27.9,64.9,8.95
573,566,27.9,64.8,8.95
567,590,27.9,64.8,8.95
567,567,27.9,64.8,8.95
566,557,27.9,64.8,8.95
593,557,27.9,64.9,8.95
566,557,27.9,64.9,8.95
567,557,27.9,64.9,8.95
593,557,27.9,64.9,8.95
573,557,27.9,64.8,8.95
573,563,27.9,64.8,8.95
573,563,27.9,65,8.95
590,563,27.9,65,8.95
590,564,27.9,65.1,8.95
567,563,27.9,65.1,8.95
567,563,27.9,65,8.95
567,558,27.9,65,8.95
567,557,28,64.9,8.95
573,557,28,64.9,8.95
573,584,27.9,64.9,8.95
573,557,27.9,64.9,8.95
573,564,28,64.9,8.95
593,567,28,64.9,8.95
591,564,28,64.8,8.95
567,557,28,64.8,8.95
567,557,27.9,64.9,8.95
566,584,27.9,64.9,8.95
567,557,27.9,64.9,8.95
573,557,27.9,64.9,8.95
596,558,27.9,64.9,8.95
573,557,27.9,64.9,8.95
573,563,27.9,65,8.95
569,563,27.9,65,8.95
567,563,27.9,65.1,8.95
566,564,27.9,65.1,8.95
594,563,27.9,64.9,8.95
567,563,27.9,64.9,8.95
567,584,27.9,65,8.95
566,557,27.9,65,8.95
567,557,27.9,64.9,8.95
573,557,27.9,64.9,8.95
573,557,28,64.9,8.95
573,564,28,64.9,8.95
567,591,27.9,64.8,8.95
567,590,27.9,64.8,8.95
567,564,27.9,65,8.95
567,557,27.9,65,8.95
567,557,27.9,65.3,8.95
567,557,27.9,65.3,8.95
567,557,27.9,64.8,8.95
573,557,27.9,64.8,8.95
573,557,27.9,65,8.95
573,564,27.9,65,8.95
573,564,27.9,64.7,8.95
593,563,27.9,64.7,8.95
567,563,27.9,65,8.95
567,563,27.9,65,8.95
567,557,27.9,64.8,8.95
566,557,27.9,64.8,8.95
573,558,27.9,64.9,8.95
572,558,27.9,64.9,8.95
573,557,27.9,64.9,8.95
573,564,27.9,64.9,8.95
573,563,28,64.8,8.95
566,563,28,64.8,8.95
567,563,27.9,64.9,8.95
567,584,27.9,64.9,8.95
567,557,27.9,64.9,8.95
567,558,27.9,64.9,8.95
567,557,28,65.1,8.95
573,557,28,65.1,8.95
597,557,27.9,65.1,8.95
573,560,27.9,65.1,8.95
573,564,27.9,65.1,8.95
600,564,27.9,65.1,8.95
573,564,27.9,65.3,8.95
573,563,27.9,65.3,8.95
567,590,28,65.1,8.95
566,563,28,65.1,8.95
567,590,27.9,65.1,8.95
567,564,27.9,65.1,8.95
567,557,28,65,8.95
567,557,28,65,8.95
590,557,27.9,65.1,8.95
573,557,27.9,65.1,8.95
573,557,28,64.9,8.95
572,563,28,64.9,8.95
596,590,27.9,64.9,8.95
567,563,27.9,64.9,8.95
567,563,27.9,64.9,8.95
566,564,27.9,64.9,8.95
567,562,27.9,65,8.95
567,557,27.9,65,8.95
591,557,27.9,65.3,8.95
567,557,27.9,65.3,8.95
567,560,27.9,65.1,8.95
573,557,27.9,65.1,8.95
570,584,27.9,65.2,8.95
573,557,27.9,65.2,8.95
573,584,27.9,65.1,8.95
597,557,27.9,65.1,8.95
597,566,27.9,65.2,8.95
573,563,27.9,65.2,8.95
567,563,27.9,65.1,8.95
567,564,27.9,65.1,8.95
567,590,27.9,65,8.95
593,563,27.9,65,8.95
567,558,27.9,65.2,8.95
566,557,27.9,65.2,8.95
567,557,27.9,65,8.95
572,557,27.9,65,8.95
573,557,27.9,65.2,8.95
573,557,27.9,65.2,8.95
573,590,27.9,65.1,8.95
573,563,27.9,65.1,8.95
597,563,27.9,65.1,8.95
590,563,27.9,65.1,8.95
567,563,27.9,65.1,8.95
566,563,27.9,65.1,8.95
593,590,27.9,65.2,8.95
567,563,27.9,65.2,8.95
567,557,27.9,65.3,8.95
566,557,27.9,65.3,8.95
567,560,27.9,65.1,8.95
566,557,27.9,65.1,8.95
567,557,28,65.2,8.95
566,557,28,65.2,8.95
567,557,28,64.9,8.95
597,557,28,64.9,8.95
573,557,27.9,65,8.95
573,563,27.9,65,8.95
573,564,27.9,65.2,8.95
573,563,27.9,65.2,8.95
573,563,28,65.2,8.95
566,566,28,65.2,8.95
590,566,27.9,65,8.95
567,566,27.9,65,8.95
567,564,28,65,8.95
590,560,28,65,8.95
567,557,27.9,65.3,8.95
567,557,27.9,65.3,8.95
567,557,27.9,64.9,8.95
567,557,27.9,64.9,8.95
567,557,28,64.9,8.95
573,557,28,64.9,8.95
573,557,27.9,64.9,8.95
573,557,27.9,64.9,8.95
573,557,27.9,65.3,8.95
573,557,27.9,65.3,8.95
596,557,28,65.2,8.95
572,557,28,65.2,8.95
573,557,28,65.1,8.95
573,563,28,65.1,8.95
573,563,27.9,64.9,8.95
593,563,27.9,64.9,8.95
567,563,28,64.8,8.95
566,590,28,64.8,8.95
591,563,28,64.8,8.95
567,557,28,64.8,8.95
567,557,27.9,65.1,8.95
566,560,27.9,65.1,8.95
567,557,27.9,65,8.95
566,557,27.9,65,8.95
567,557,27.9,65.1,8.95
566,584,27.9,65.1,8.95
567,584,28,65,8.95
573,557,28,65,8.95
597,557,27.9,65.1,8.95
599,557,27.9,65.1,8.95
597,584,27.9,65.1,8.95
573,557,27.9,65.1,8.95
573,557,27.9,64.8,8.95
572,564,27.9,64.8,8.95
573,564,27.9,65.1,8.95
573,564,27.9,65.1,8.95
573,563,27.9,65.1,8.95
600,590,27.9,65.1,8.95
573,563,28,65.1,8.95
566,564,28,65.1,8.95
564,564,27.9,65.1,8.95
590,563,27.9,65.1,8.95
567,567,27.9,65,8.95
567,563,27.9,65,8.95
567,564,28,65,8.95
567,557,28,65,8.95
590,557,28,65.2,8.95
566,558,28,65.2,8.95
567,557,27.9,65,8.95
571,557,27.9,65,8.95
573,560,27.9,65.1,8.95
573,557,27.9,65.1,8.95
573,557,28,65.2,8.95
573,557,28,65.2,8.95
597,557,28,64.9,8.95
573,563,28,64.9,8.95
573,567,28,65,8.95
567,563,28,65,8.95
567,564,28,65,8.95
566,557,28,65,8.95
567,557,27.9,64.8,8.95
566,557,27.9,64.8,8.95
567,557,28,64.9,8.95
572,557,28,64.9,8.95
573,557,27.9,65,8.95
573,564,27.9,65,8.95
573,590,27.9,64.9,8.95
573,563,27.9,64.9,8.95
596,563,28,65,8.95
566,566,28,65,8.95
567,566,27.9,65,8.95
567,563,27.9,65,8.95
567,566,27.9,64.9,8.95
567,563,27.9,64.9,8.95
567,561,28,65,8.95
566,557,28,65,8.95
590,557,28,65.3,8.95
590,584,28,65.3,8.95
591,557,27.9,64.9,8.95
596,557,27.9,64.9,8.95
597,557,27.9,65,8.95
596,584,27.9,65,8.95
573,558,28,65.2,8.95
570,584,28,65.2,8.95
597,557,27.9,65,8.95
570,563,27.9,65,8.95
570,563,28,65.1,8.95
570,563,28,65.1,8.95
567,590,28,65.1,8.95
590,564,28,65.1,8.95
567,563,27.9,64.9,8.95
567,563,27.9,64.9,8.95
567,590,27.9,65,8.95
593,564,27.9,65,8.95
590,563,28,65,8.95
593,557,28,65,8.95
567,557,28,64.7,8.95
567,560,28,64.7,8.95
591,557,28,64.9,8.95
573,557,28,64.9,8.95
573,557,27.9,65,8.95
573,563,27.9,65,8.95
573,563,28,65,8.95
566,590,28,65,8.95
567,590,28,64.9,8.95
566,563,28,64.9,8.95
567,564,28,65,8.95
567,557,28,65,8.95
590,557,28,64.8,8.95
573,557,28,64.8,8.95
573,557,27.9,65,8.95
573,557,27.9,65,8.95
573,557,28,65.2,8.95
573,563,28,65.2,8.95
573,566,28,65.1,8.95
567,590,28,65.1,8.95
567,591,28,65.4,8.95
566,566,28,65.4,8.95
567,563,28,65.3,8.95
567,564,28,65.3,8.95
567,559,28,65.2,8.95
569,557,28,65.2,8.95
564,558,28,65.3,8.95
566,557,28,65.3,8.95
570,584,27.9,65.3,8.95
567,557,27.9,65.3,8.95
567,557,27.9,65,8.95
573,557,27.9,65,8.95
596,560,27.9,65.1,8.95
573,557,27.9,65.1,8.95
596,584,27.9,65.2,8.95
573,557,27.9,65.2,8.95
573,557,27.9,65,8.95
599,584,27.9,65,8.95
573,564,28,65.1,8.95
573,564,28,65.1,8.95
573,590,27.9,65.1,8.95
573,564,27.9,65.1,8.95
573,563,28,65.2,8.95
566,563,28,65.2,8.95
567,564,28,64.8,8.95
566,557,28,64.8,8.95
567,557,28,65.2,8.95
566,557,28,65.2,8.95
567,557,28,65.2,8.95
567,557,28,65.2,8.95
573,557,28,65.3,8.95
572,557,28,65.3,8.95
597,557,27.9,65.1,8.95
573,557,27.9,65.1,8.95
573,557,27.9,65.2,8.95
573,584,27.9,65.2,8.95
573,563,28,65.2,8.95
573,563,28,65.2,8.95
573,563,28,65.1,8.95
593,564,28,65.1,8.95
567,563,28,65,8.95
566,564,28,65,8.95
567,557,28,65.1,8.95
567,557,28,65.1,8.95
567,560,28,65.2,8.95
567,557,28,65.2,8.95
567,557,27.9,65.2,8.95
573,557,27.9,65.2,8.95
596,560,28,65.2,8.95
573,584,28,65.2,8.95
573,557,27.9,65.4,8.95
573,584,27.9,65.4,8.95
597,557,28,65.3,8.95
573,566,28,65.3,8.95
573,590,27.9,65.3,8.95
573,564,27.9,65.3,8.95
597,566,27.9,65.2,8.95
573,567,27.9,65.2,8.95
597,563,28,65.1,8.95
567,566,28,65.1,8.95
567,564,27.9,64.9,8.95
567,563,27.9,64.9,8.95
590,563,27.9,65,8.95
593,563,27.9,65,8.95
590,564,27.9,65.1,8.95
566,563,27.9,65.1,8.95
567,564,28,65,8.95
590,557,28,65,8.95
567,557,27.9,65.2,8.95
593,557,27.9,65.2,8.95
567,557,28,65.2,8.95
567,557,28,65.2,8.95
567,557,27.9,65.4,8.95
566,557,27.9,65.4,8.95
573,557,27.9,65.1,8.95
573,557,27.9,65.1,8.95
573,557,28,65,8.95
573,560,28,65,8.95
570,558,28,65.1,8.95
596,590,28,65.1,8.95
573,566,28,65.2,8.95
566,563,28,65.2,8.95
567,563,27.9,65.1,8.95
593,563,27.9,65.1,8.95
591,563,28,65.2,8.95
566,563,28,65.2,8.95
567,563,28,65.1,8.95
567,567,28,65.1,8.95
564,557,28,65.2,8.95
567,557,28,65.2,8.95
567,557,28,65.3,8.95
590,560,28,65.3,8.95
573,557,28,65.1,8.95
573,558,28,65.1,8.95
573,560,28,65.1,8.95
573,560,28,65.1,8.95
596,557,27.9,65.2,8.95
573,563,27.9,65.2,8.95
573,564,28,65,8.95
567,590,28,65,8.95
567,563,27.9,65.2,8.95
566,563,27.9,65.2,8.95
567,563,28,65,8.95
590,566,28,65,8.95
590,567,28,65,8.95
590,557,28,65,8.95
591,557,28,65.1,8.95
566,557,28,65.1,8.95
567,558,28,65.1,8.95
572,584,28,65.1,8.95
573,557,28,65.4,8.95
573,584,28,65.4,8.95
573,560,28,65.1,8.95
573,563,28,65.1,8.95
573,590,28,65.1,8.95
596,563,28,65.1,8.95
573,563,28,65.3,8.95
566,564,28,65.3,8.95
567,563,28,65.3,8.95
567,559,28,65.3,8.95
567,557,28,65.3,8.95
567,557,28,65.3,8.95
590,557,27.9,65.3,8.95
566,560,27.9,65.3,8.95
567,584,28,65.3,8.95
566,557,28,65.3,8.95
573,557,28,65,8.95
573,557,28,65,8.95
573,557,27.9,65.1,8.95
573,584,27.9,65.1,8.95
596,557,28,65.1,8.95
573,563,28,65.1,8.95
573,563,28,65.4,8.95
573,563,28,65.4,8.95
567,590,27.9,65.1,8.95
566,563,27.9,65.1,8.95
567,563,28,65.5,8.95
567,564,28,65.5,8.95
590,563,27.9,65.4,8.95
567,563,27.9,65.4,8.95
567,563,28,65.4,8.95
566,563,28,65.4,8.95
567,584,27.9,65.4,8.95
566,560,27.9,65.4,8.95
567,558,28,65.4,8.95
567,557,28,65.4,8.95
567,560,28,65.3,8.95
570,557,28,65.3,8.95
597,584,28,65.5,8.95
596,560,28,65.5,8.95
573,560,28,65.3,8.95
573,584,28,65.3,8.95
597,560,28,65.1,8.95
573,563,28,65.1,8.95
573,564,27.9,65.2,8.95
573,563,27.9,65.2,8.95
570,563,28,65.2,8.95
567,563,28,65.2,8.95
590,590,28,64.9,8.95
567,564,28,64.9,8.95
567,561,28,65.1,8.95
566,584,28,65.1,8.95
567,584,27.9,65.2,8.95
567,557,27.9,65.2,8.95
567,557,28,65.3,8.95
590,557,28,65.3,8.95
572,557,28,65.2,8.95
573,560,28,65.2,8.95
573,557,27.9,65.4,8.95
573,557,27.9,65.4,8.95
573,584,28,65.2,8.95
573,563,28,65.2,8.95
573,563,27.9,65.4,8.95
596,563,27.9,65.4,8.95
596,563,27.9,65.2,8.95
573,563,27.9,65.2,8.95
590,564,28,65.3,8.95
567,563,28,65.3,8.95
567,564,27.9,65.4,8.95
590,563,27.9,65.4,8.95
567,567,28,65.5,8.95
567,563,28,65.5,8.95
567,557,28,65.2,8.95
566,557,28,65.2,8.95
567,584,28,65.2,8.95
566,557,28,65.2,8.95
590,557,28,65.3,8.95
573,557,28,65.3,8.95
573,557,28,65.3,8.95
573,557,28,65.3,8.95
573,566,28,65.2,8.95
573,563,28,65.2,8.95
573,563,28,65.2,8.95
590,563,28,65.2,8.95
567,563,27.9,65.4,8.95
567,563,27.9,65.4,8.95
590,563,28,65.2,8.95
567,563,28,65.2,8.95
567,563,28,65.4,8.95
566,557,28,65.4,8.95
567,557,27.9,65.2,8.95
567,557,27.9,65.2,8.95
567,584,28,65.1,8.95
566,584,28,65.1,8.95
567,557,28,65.3,8.95
572,557,28,65.3,8.95
573,560,28,65.3,8.95
596,559,28,65.3,8.95
573,563,27.9,65.1,8.95
573,590,27.9,65.1,8.95
573,590,28,65.3,8.95
572,563,28,65.3,8.95
567,563,28,65.4,8.95
567,564,28,65.4,8.95
567,590,28,65.4,8.95
566,564,28,65.4,8.95
567,563,27.9,65.3,8.95
567,567,27.9,65.3,8.95
567,563,27.9,65.1,8.95
593,566,27.9,65.1,8.95
567,590,28,65.3,8.95
566,557,28,65.3,8.95
567,557,28,65.6,8.95
567,557,28,65.6,8.95
567,557,28,65.4,8.95
572,560,28,65.4,8.95
597,557,28,65.5,8.95
573,557,28,65.5,8.95
597,557,28,65.4,8.95
599,557,28,65.4,8.95
573,557,28,65.6,8.95
572,563,28,65.6,8.95
573,563,28,65.4,8.95
566,564,28,65.4,8.95
567,566,28,65.5,8.95
566,563,28,65.5,8.95
567,564,28,65.5,8.95
566,566,28,65.5,8.95
567,563,28,65.4,8.95
567,557,28,65.4,8.95
593,557,28,65.4,8.95
566,557,28,65.4,8.95
567,557,28,65.3,8.95
573,557,28,65.3,8.95
573,557,28,65.5,8.95
573,557,28,65.5,8.95
597,560,28,65.4,8.95
596,557,28,65.4,8.95
573,563,28,65.3,8.95
570,563,28,65.3,8.95
590,564,27.9,65.3,8.95
573,563,27.9,65.3,8.95
567,563,28,65.3,8.95
567,563,28,65.3,8.95
590,564,28,65.2,8.95
567,564,28,65.2,8.95
567,563,28,65.4,8.95
593,557,28,65.4,8.95
567,560,28,65.2,8.95
567,557,28,65.2,8.95
567,557,28,65.3,8.95
573,557,28,65.3,8.95
573,584,28,65.2,8.95
573,557,28,65.2,8.95
573,557,28,65.2,8.95
599,586,28,65.2,8.95
599,584,28,65.3,8.95
599,563,28,65.3,8.95
573,566,27.9,65.4,8.95
593,566,27.9,65.4,8.95
567,563,28,65.2,8.95
567,563,28,65.2,8.95
567,563,27.9,65.2,8.95
566,563,27.9,65.2,8.95
567,590,28,65.5,8.95
567,590,28,65.5,8.95
567,590,28,65.4,8.95
567,557,28,65.4,8.95
567,557,27.9,65.2,8.95
567,560,27.9,65.2,8.95
567,560,28,65.3,8.95
566,584,28,65.3,8.95
567,557,28,65,8.95
573,557,28,65,8.95
596,584,28,65.5,8.95
573,557,28,65.5,8.95
573,557,27.9,65.4,8.95
573,584,27.9,65.4,8.95
597,563,28,65.4,8.95
573,590,28,65.4,8.95
570,564,28,65.3,8.95
569,563,28,65.3,8.95
567,563,28,65.2,8.95
566,563,28,65.2,8.95
590,563,28,65.3,8.95
593,557,28,65.3,8.95
567,557,28,65.5,8.95
567,560,28,65.5,8.95
591,557,28,65.6,8.95
567,557,28,65.6,8.95
573,557,28,65.5,8.95
573,557,28,65.5,8.95
573,557,27.9,65.5,8.95
572,557,27.9,65.5,8.95
573,557,27.9,65.5,8.95
573,584,27.9,65.5,8.95
573,557,28,65.1,8.95
573,557,28,65.1,8.95
573,557,28,65.4,8.95
573,564,28,65.4,8.95
573,563,27.9,65.4,8.95
573,564,27.9,65.4,8.95
573,563,28,65.5,8.95
567,564,28,65.5,8.95
567,564,28.1,65.2,8.95
593,564,28.1,65.2,8.95
567,590,27.9,65.6,8.95
567,559,27.9,65.6,8.95
591,557,28,65.6,8.95
567,557,28,65.6,8.95
567,557,28,65.3,8.95
592,557,28,65.3,8.95
597,557,27.9,65.4,8.95
599,584,27.9,65.4,8.95
573,557,28,65.4,8.95
573,557,28,65.4,8.95
573,557,28.1,65.5,8.95
573,557,28.1,65.5,8.95
573,584,28,65.4,8.95
573,564,28,65.4,8.95
573,564,28,65.3,8.95
572,563,28,65.3,8.95
567,563,28,65.4,8.95
593,564,28,65.4,8.95
567,564,28,65.5,8.95
593,563,28,65.5,8.95
567,563,28.1,65.3,8.95
593,567,28.1,65.3,8.95
567,564,28,65.5,8.95
567,560,28,65.5,8.95
567,560,27.9,65.5,8.95
566,563,27.9,65.5,8.95
567,557,28,65.3,8.95
567,557,28,65.3,8.95
567,560,27.9,65.6,8.95
566,557,27.9,65.6,8.95
573,557,28.1,65.4,8.95
573,557,28.1,65.4,8.95
573,557,28.1,65.4,8.95
573,584,28.1,65.4,8.95
573,560,28,65.4,8.95
572,563,28,65.4,8.95
573,563,28.1,65.3,8.95
573,563,28.1,65.3,8.95
573,563,28,65.6,8.95
593,564,28,65.6,8.95
567,563,28,65.6,8.95
593,564,28,65.6,8.95
593,590,28,65.2,8.95
567,584,28,65.2,8.95
566,557,28,65.2,8.95
569,557,28,65.2,8.95
567,557,28,65.5,8.95
567,584,28,65.5,8.95
591,557,28,65.3,8.95
572,557,28,65.3,8.95
597,557,28,65.4,8.95
573,557,28,65.4,8.95
573,557,28,65.3,8.95
573,563,28,65.3,8.95
573,564,28,65.2,8.95
570,563,28,65.2,8.95
567,563,28,65.4,8.95
567,563,28,65.4,8.95
590,564,28.1,65.4,8.95
566,563,28.1,65.4,8.95
567,563,28,65.5,8.95
566,563,28,65.5,8.95
590,563,28,65.5,8.95
566,557,28,65.5,8.95
591,557,28,65.3,8.95
567,557,28,65.3,8.95
590,557,28,65.6,8.95
573,557,28,65.6,8.95
573,557,28,65.4,8.95
573,557,28,65.4,8.95
573,557,28,65.3,8.95
573,563,28,65.3,8.95
573,564,28,65.3,8.95
593,563,28,65.3,8.95
567,563,28,65.6,8.95
567,563,28,65.6,8.95
567,557,28,65.4,8.95
593,584,28,65.4,8.95
591,557,28,65.3,8.95
566,557,28,65.3,8.95
567,584,28,65.5,8.95
590,557,28,65.5,8.95
590,557,28.1,65.3,8.95
567,557,28.1,65.3,8.95
573,557,28,65.5,8.95
573,557,28,65.5,8.95
573,557,28,65.3,8.95
596,557,28,65.3,8.95
570,557,28,65.5,8.95
573,563,28,65.5,8.95
573,563,28,65.5,8.95
572,566,28,65.5,8.95
571,564,28,65.6,8.95
567,563,28,65.6,8.95
590,563,28,65.2,8.95
567,563,28,65.2,8.95
591,564,27.9,65.4,8.95
590,559,27.9,65.4,8.95
567,557,28,65.4,8.95
590,557,28,65.4,8.95
567,557,27.9,65.4,8.95
564,557,27.9,65.4,8.95
567,557,28,65.2,8.95
572,557,28,65.2,8.95
573,557,28,65.5,8.95
573,557,28,65.5,8.95
573,560,28,65.4,8.95
